"('mid',)","('pid',)"
tt0041841,nm0335455
tt0041847,nm0552552
tt0041847,nm0773660
tt0041855,nm0034124
tt0041855,nm0122364
tt0041859,nm0169883
tt0041859,nm0545309
tt0041866,nm0068650
tt0041866,nm0637793
tt0041866,nm0821716
tt0041870,nm0452884
tt0041870,nm0000041
tt0041870,nm0849474
tt0041871,nm0222079
tt0041871,nm0002087
tt0041886,nm0049587
tt0041886,nm0003836
tt0041886,nm0696247
tt0041890,nm0061510
tt0041890,nm0710683
tt0041890,nm0780799
tt0041890,nm0636068
tt0041890,nm0204618
tt0041890,nm0027011
tt0041890,nm0670328
tt0041928,nm0607487
tt0041928,nm0873613
tt0041928,nm0920216
tt0041931,nm0744023
tt0041931,nm0024847
tt0041931,nm0130397
tt0041931,nm0169883
tt0041931,nm0149027
tt0041931,nm0605813
tt0041944,nm0876223
tt0041944,nm0920216
tt0041944,nm0000037
tt0041944,nm0002045
tt0041944,nm0186355
tt0041948,nm0202681
tt0041948,nm0532030
tt0041954,nm0729694
tt0041954,nm0460029
tt0041954,nm0077587
tt0041955,nm0303335
tt0041955,nm0527331
tt0041955,nm0868974
tt0041955,nm0930840
tt0041955,nm0934497
tt0041958,nm0080135
tt0041959,nm0001294
tt0041959,nm0000080
tt0041959,nm0466099
tt0041959,nm0715346
tt0041967,nm0279795
tt0041967,nm0232527
tt0041967,nm0401738
tt0041967,nm0589616
tt0041968,nm0400403
tt0041983,nm0271641
tt0041983,nm0958424
tt0041994,nm0637793
tt0041994,nm0448985
tt0041994,nm0941556
tt0041996,nm0058905
tt0041996,nm0493446
tt0041996,nm0454771
tt0041998,nm0340471
tt0041998,nm0854996
tt0042004,nm0173303
tt0042004,nm0511626
tt0042004,nm0801026
tt0042004,nm0002025
tt0042004,nm0108833
tt0042004,nm0001811
tt0042004,nm0100884
tt0042006,nm0933416
tt0042006,nm0748070
tt0042006,nm0091213
tt0042006,nm0907013
tt0042035,nm0896830
tt0042035,nm0001379
tt0042035,nm0843253
tt0042035,nm0372942
tt0042039,nm0372942
tt0042039,nm0813584
tt0042039,nm0256880
tt0042040,nm0533283
tt0042040,nm0534191
tt0042041,nm0324578
tt0042041,nm0730850
tt0042041,nm0446132
tt0042046,nm0227571
tt0042046,nm0941280
tt0042053,nm0542534
tt0042053,nm0062139
tt0042176,nm0257669
tt0042176,nm0841702
tt0042179,nm0064305
tt0042179,nm0335471
tt0042179,nm0706417
tt0042179,nm0827767
tt0042192,nm0000581
tt0042192,nm0650581
tt0042195,nm0873707
tt0042195,nm0938183
tt0042200,nm0791084
tt0042200,nm0276252
tt0042200,nm0276227
tt0042206,nm0271641
tt0042206,nm0010987
tt0042206,nm0013173
tt0042206,nm0498612
tt0042208,nm0534693
tt0042208,nm0001379
tt0042208,nm0122446
tt0042209,nm0020104
tt0042209,nm0277943
tt0042210,nm0172559
tt0042210,nm0423329
tt0042210,nm0460029
tt0042210,nm0460130
tt0042210,nm0463430
tt0042210,nm0854502
tt0042210,nm0923941
tt0042219,nm0546140
tt0042219,nm0324578
tt0042219,nm0730850
tt0042229,nm0002087
tt0042229,nm0189868
tt0042235,nm0163229
tt0042235,nm0757415
tt0042249,nm0780833
tt0042256,nm0421255
tt0042256,nm0182362
tt0042265,nm0165021
tt0042265,nm0713833
tt0042265,nm0932477
tt0042265,nm0533241
tt0042274,nm0293366
tt0042275,nm0813960
tt0042275,nm0773660
tt0042275,nm0812026
tt0042275,nm0649183
tt0042275,nm0663512
tt0042276,nm0437717
tt0042276,nm0543171
tt0042281,nm0532030
tt0042281,nm0002133
tt0042285,nm0532030
tt0042285,nm0280650
tt0042286,nm0036433
tt0042286,nm0540816
tt0042286,nm0087581
tt0042296,nm0446132
tt0042296,nm0774441
tt0042324,nm0170660
tt0042324,nm0639676
tt0042324,nm0263291
tt0042325,nm0414989
tt0042325,nm0103627
tt0042327,nm0873707
tt0042327,nm0318326
tt0042327,nm0136950
tt0042332,nm0674518
tt0042332,nm0670328
tt0042332,nm0672093
tt0042332,nm0780799
tt0042332,nm0382548
tt0042332,nm0109205
tt0042332,nm0716206
tt0042332,nm0027011
tt0042332,nm0727370
tt0042332,nm0710683
tt0042332,nm0850895
tt0042343,nm0281331
tt0042343,nm0101115
tt0042343,nm0629240
tt0042343,nm0589316
tt0042352,nm0112218
tt0042352,nm0846068
tt0042355,nm0000774
tt0042355,nm0195371
tt0042355,nm1834297
tt0042355,nm0556255
tt0042355,nm0854502
tt0042367,nm0744562
tt0042367,nm0393613
tt0042367,nm0286025
tt0042369,nm0745866
tt0042369,nm0338707
tt0042372,nm0878605
tt0042376,nm0575547
tt0042376,nm0917783
tt0042376,nm0907759
tt0042376,nm0001076
tt0042379,nm0524188
tt0042379,nm0546140
tt0042379,nm0295786
tt0042393,nm0887875
tt0042393,nm0374423
tt0042393,nm0641199
tt0042395,nm0873613
tt0042397,nm0598267
tt0042397,nm2331062
tt0042397,nm0570190
tt0042436,nm0168413
tt0042436,nm0578483
tt0042447,nm0933491
tt0042447,nm0367060
tt0042447,nm0639787
tt0042447,nm0106764
tt0042447,nm0108519
tt0042447,nm0124918
tt0042447,nm0212700
tt0042447,nm0253630
tt0042447,nm0257669
tt0042447,nm0283133
tt0042451,nm0329304
tt0042451,nm0352443
tt0042451,nm0834117
tt0042464,nm0759029
tt0042477,nm0744023
tt0042477,nm0000019
tt0042477,nm0605813
tt0042477,nm0513962
tt0042477,nm0740021
tt0042490,nm0773660
tt0042490,nm0124002
tt0042509,nm0076665
tt0042509,nm0931783
tt0042513,nm0916209
tt0042513,nm0003836
tt0042513,nm0696247
tt0042524,nm0883017
tt0042524,nm0641199
tt0042524,nm0186355
tt0042524,nm0020022
tt0042530,nm0437969
tt0042530,nm0874308
tt0042530,nm0442228
tt0042531,nm0101115
tt0042531,nm0783384
tt0042531,nm0211964
tt0042531,nm0000339
tt0042531,nm0425913
tt0042539,nm0087581
tt0042541,nm0226538
tt0042541,nm0490950
tt0042544,nm0344631
tt0042544,nm0296192
tt0042544,nm0446403
tt0042544,nm0001076
tt0042546,nm0153808
tt0042546,nm0110958
tt0042546,nm0175333
tt0042579,nm0227571
tt0042579,nm0378501
tt0042593,nm0813584
tt0042593,nm0636002
tt0042593,nm0400568
tt0042609,nm0542654
tt0042609,nm0689679
tt0042609,nm0852752
tt0042610,nm0574073
tt0042610,nm0258290
tt0042610,nm0258288
tt0042619,nm0076111
tt0042619,nm0000975
tt0042629,nm0724307
tt0042643,nm0261400
tt0042643,nm0499648
tt0042644,nm0456017
tt0042644,nm0330390
tt0042644,nm0222079
tt0042644,nm0770337
tt0042646,nm0222079
tt0042646,nm0353584
tt0042648,nm0113689
tt0042648,nm0566752
tt0042650,nm0382217
tt0042665,nm0697362
tt0042665,nm0496746
tt0042677,nm0501973
tt0042692,nm0000019
tt0042692,nm0280919
tt0042692,nm0490444
tt0042692,nm0684083
tt0042700,nm0371552
tt0042700,nm0681043
tt0042707,nm0589316
tt0042707,nm0531878
tt0042727,nm0286025
tt0042742,nm0728307
tt0042742,nm0571306
tt0042744,nm0916139
tt0042744,nm0153698
tt0042744,nm0641885
tt0042744,nm0370697
tt0042771,nm0091213
tt0042771,nm0112218
tt0042771,nm0818700
tt0042788,nm0252100
tt0042788,nm0449946
tt0042788,nm0218778
tt0042788,nm0915252
tt0042792,nm0000581
tt0042792,nm0760488
tt0042792,nm0948634
tt0042804,nm0017274
tt0042804,nm0041255
tt0042804,nm0000320
tt0042804,nm0488601
tt0042804,nm0211993
tt0042824,nm0949418
tt0042824,nm0907013
tt0042824,nm0526946
tt0042832,nm0614645
tt0042832,nm0297190
tt0042832,nm0030018
tt0042832,nm0030019
tt0042832,nm0536941
tt0042832,nm0948634
tt0042869,nm0809731
tt0042876,nm0015611
tt0042876,nm0000041
tt0042876,nm0368074
tt0042895,nm0570130
tt0042895,nm0068650
tt0042897,nm0359034
tt0042897,nm0627087
tt0042897,nm0874308
tt0042898,nm0492692
tt0042898,nm0670874
tt0042899,nm0588003
tt0042899,nm0494435
tt0042906,nm0774217
tt0042906,nm0622148
tt0042906,nm0649097
tt0042949,nm0367519
tt0042949,nm0099592
tt0042949,nm0214989
tt0042949,nm0002302
tt0042952,nm0045512
tt0042952,nm0498726
tt0042952,nm0525067
tt0042958,nm0452878
tt0042958,nm0000041
tt0042960,nm0091213
tt0042980,nm0861355
tt0042980,nm0590027
tt0042994,nm0177336
tt0042994,nm0720904
tt0042994,nm0421862
tt0042994,nm0108833
tt0042994,nm0532030
tt0042998,nm0113872
tt0042998,nm0280108
tt0043012,nm0920216
tt0043012,nm0177934
tt0043014,nm0102818
tt0043014,nm0000697
tt0043014,nm0551261
tt0043018,nm0713781
tt0043018,nm0759232
tt0043018,nm0882366
tt0043018,nm0000320
tt0043030,nm0167065
tt0043030,nm0541641
tt0043030,nm0361877
tt0043030,nm0949207
tt0043030,nm0638702
tt0043030,nm0128371
tt0043030,nm0414673
tt0043041,nm0425913
tt0043041,nm0445201
tt0043044,nm0920216
tt0043048,nm0000005
tt0043067,nm0914245
tt0043067,nm0829044
tt0043075,nm0656048
tt0043075,nm0256831
tt0043088,nm0087579
tt0043088,nm0256831
tt0043088,nm0723385
tt0043090,nm0091213
tt0043090,nm0909884
tt0043117,nm0637793
tt0043117,nm0285816
tt0043117,nm0000406
tt0043123,nm0598267
tt0043123,nm0388841
tt0043123,nm0908683
tt0043131,nm0071657
tt0043131,nm0744576
tt0043132,nm0372942
tt0043132,nm0873193
tt0043132,nm0742212
tt0043132,nm0448839
tt0043132,nm0835880
tt0043137,nm0724307
tt0043137,nm0153698
tt0043137,nm0482193
tt0043142,nm0132180
tt0043142,nm0287988
tt0043142,nm0851201
tt0043147,nm0930546
tt0043153,nm0286025
tt0043153,nm0636002
tt0043153,nm0048410
tt0043255,nm0917200
tt0043255,nm0811467
tt0043255,nm0498738
tt0043255,nm0727411
tt0043255,nm0335471
tt0043255,nm0920229
tt0043262,nm0421255
tt0043262,nm0147119
tt0043262,nm0222936
tt0043265,nm0286163
tt0043265,nm0012938
tt0043265,nm0001379
tt0043265,nm0171924
tt0043265,nm0896830
tt0043274,nm0140902
tt0043274,nm0382548
tt0043274,nm0780799
tt0043274,nm0670328
tt0043274,nm0672093
tt0043274,nm0727370
tt0043274,nm0052520
tt0043274,nm0183183
tt0043274,nm0447039
tt0043274,nm0335469
tt0043274,nm0400056
tt0043274,nm0174974
tt0043274,nm0649603
tt0043274,nm0906929
tt0043274,nm0404717
tt0043276,nm0232527
tt0043276,nm0578439
tt0043278,nm0503585
tt0043286,nm0174823
tt0043286,nm0455510
tt0043286,nm0920216
tt0043288,nm0242897
tt0043288,nm0128361
tt0043288,nm0765908
tt0043288,nm0401738
tt0043292,nm0106764
tt0043292,nm0240417
tt0043299,nm0873707
tt0043299,nm0154665
tt0043303,nm0042179
tt0043303,nm0098204
tt0043303,nm0002193
tt0043306,nm0007815
tt0043306,nm0766150
tt0043313,nm0633792
tt0043313,nm0654868
tt0043332,nm0953790
tt0043332,nm0147599
tt0043332,nm0742940
tt0043332,nm0899581
tt0043338,nm0000697
tt0043338,nm0760488
tt0043338,nm0628305
tt0043338,nm0221528
tt0043360,nm0802561
tt0043362,nm0711905
tt0043379,nm0324578
tt0043379,nm0730850
tt0043379,nm0533418
tt0043379,nm0286163
tt0043386,nm0065442
tt0043386,nm0173952
tt0043386,nm0905539
tt0043386,nm7865673
tt0043390,nm0227571
tt0043390,nm0507830
tt0043390,nm0546140
tt0043390,nm0455510
tt0043411,nm0106404
tt0043411,nm0294758
tt0043411,nm0921276
tt0043425,nm0335471
tt0043425,nm0498738
tt0043425,nm0727411
tt0043435,nm0101115
tt0043435,nm0128332
tt0043455,nm0242897
tt0043456,nm0636002
tt0043456,nm0060915
tt0043458,nm0007186
tt0043458,nm0731592
tt0043459,nm0896830
tt0043459,nm0397822
tt0043459,nm0738366
tt0043459,nm0958454
tt0043461,nm0425913
tt0043461,nm0949476
tt0043465,nm0948634
tt0043465,nm0943753
tt0043465,nm0455549
tt0043469,nm0124002
tt0043469,nm0705228
tt0043476,nm0789520
tt0043476,nm0744576
tt0043476,nm0542332
tt0043476,nm0186355
tt0043503,nm0705228
tt0043511,nm0744023
tt0043511,nm0208350
tt0043511,nm0659675
tt0043511,nm0673773
tt0043511,nm0740021
tt0043526,nm0352443
tt0043526,nm0329304
tt0043526,nm0834117
tt0043539,nm0643443
tt0043539,nm0425296
tt0043540,nm0002087
tt0043540,nm0112401
tt0043545,nm0833949
tt0043545,nm0866238
tt0043547,nm0335455
tt0043547,nm0303930
tt0043547,nm0493446
tt0043560,nm0668122
tt0043560,nm0768540
tt0043565,nm0061510
tt0043565,nm0587743
tt0043565,nm0257143
tt0043565,nm0781547
tt0043567,nm0803549
tt0043567,nm0834529
tt0043590,nm0685265
tt0043599,nm0397022
tt0043599,nm0525067
tt0043599,nm1606612
tt0043606,nm0854502
tt0043606,nm0104329
tt0043606,nm0264762
tt0043606,nm0280919
tt0043606,nm0531431
tt0043606,nm0598102
tt0043606,nm0826642
tt0043614,nm0234502
tt0043614,nm0386750
tt0043614,nm0000041
tt0043625,nm0743815
tt0043625,nm0874308
tt0043625,nm0124947
tt0043625,nm0256880
tt0043633,nm0728307
tt0043633,nm0639676
tt0043633,nm0888144
tt0043633,nm0175333
tt0043633,nm0212700
tt0043633,nm0388841
tt0043633,nm0790654
tt0043643,nm0272045
tt0043643,nm0502649
tt0043643,nm0010987
tt0043643,nm0271641
tt0043643,nm0281507
tt0043643,nm0400652
tt0043660,nm0596963
tt0043660,nm0664022
tt0043660,nm0528916
tt0043660,nm0060317
tt0043660,nm0614645
tt0043660,nm0936404
tt0043669,nm0789520
tt0043669,nm0741439
tt0043669,nm0248994
tt0043669,nm0973329
tt0043686,nm0102030
tt0043686,nm0042179
tt0043686,nm0098204
tt0043686,nm0167496
tt0043687,nm0607487
tt0043687,nm0293388
tt0043687,nm0204608
tt0043687,nm0280909
tt0043687,nm0083496
tt0043687,nm0861680
tt0043727,nm0675728
tt0043727,nm0203766
tt0043733,nm0069410
tt0043733,nm0253630
tt0043733,nm0367060
tt0043733,nm0639787
tt0043733,nm0750357
tt0043733,nm0850895
tt0043736,nm0378540
tt0043736,nm0224634
tt0043736,nm0105965
tt0043757,nm0484479
tt0043757,nm0949363
tt0043757,nm0359034
tt0043759,nm0224634
tt0043759,nm1140632
tt0043762,nm0049898
tt0043766,nm0706993
tt0043766,nm0441197
tt0043766,nm0759029
tt0043766,nm0000485
tt0043766,nm0902376
tt0043769,nm0021504
tt0043769,nm0001907
tt0043778,nm0936254
tt0043778,nm0689565
tt0043781,nm0303930
tt0043781,nm0370697
tt0043782,nm0272045
tt0043782,nm0139757
tt0043792,nm0102818
tt0043792,nm0281556
tt0043792,nm0106764
tt0043792,nm0242518
tt0043801,nm0406841
tt0043801,nm0849068
tt0043801,nm0442704
tt0043801,nm0370615
tt0043809,nm0953790
tt0043809,nm0001120
tt0043809,nm0147599
tt0043809,nm0157061
tt0043809,nm0290000
tt0043812,nm0101115
tt0043812,nm0277563
tt0043827,nm0069410
tt0043827,nm0107756
tt0043827,nm0367060
tt0043827,nm0792042
tt0043827,nm0437900
tt0043827,nm0850895
tt0043859,nm0796009
tt0043859,nm0792670
tt0043859,nm0587743
tt0043859,nm0178785
tt0043873,nm0254754
tt0043873,nm0692108
tt0043879,nm0080135
tt0043879,nm0712947
tt0043879,nm0124926
tt0043880,nm0741439
tt0043880,nm0789520
tt0043880,nm0850483
tt0043882,nm0204016
tt0043882,nm0258290
tt0043882,nm0258288
tt0043882,nm0521442
tt0043882,nm0012159
tt0043882,nm0259701
tt0043885,nm0636002
tt0043885,nm0113689
tt0043885,nm0912766
tt0043887,nm0905729
tt0043892,nm0849505
tt0043892,nm0406808
tt0043895,nm0090205
tt0043895,nm0401398
tt0043899,nm0506797
tt0043899,nm8437776
tt0043899,nm8437777
tt0043910,nm0543243
tt0043910,nm0076779
tt0043914,nm0598267
tt0043914,nm0513787
tt0043915,nm0000581
tt0043915,nm0324506
tt0043918,nm0345363
tt0043918,nm0245213
tt0043918,nm0054748
tt0043918,nm0080755
tt0043924,nm0237439
tt0043924,nm0443966
tt0043924,nm0933858
tt0043924,nm0113689
tt0043927,nm0347589
tt0043938,nm0858329
tt0043938,nm0928915
tt0043938,nm0124947
tt0043938,nm0874308
tt0043949,nm0536941
tt0043949,nm0067103
tt0043949,nm0397022
tt0043949,nm0797197
tt0043949,nm0336682
tt0043954,nm0220645
tt0043955,nm0354317
tt0043955,nm0122446
tt0043955,nm0179993
tt0043955,nm0002087
tt0043959,nm0629580
tt0043961,nm0186427
tt0043961,nm0001379
tt0043961,nm0051649
tt0043972,nm0323869
tt0043972,nm0719756
tt0043973,nm0279795
tt0043973,nm0108579
tt0043973,nm0484479
tt0043973,nm0537784
tt0043983,nm0503585
tt0043989,nm0020104
tt0043989,nm0705228
tt0043989,nm0335471
tt0043989,nm0880493
tt0043989,nm0629862
tt0043989,nm0732456
tt0044000,nm0000774
tt0044000,nm0000019
tt0044000,nm0684083
tt0044000,nm0280919
tt0044008,nm0002042
tt0044008,nm0486538
tt0044013,nm0109858
tt0044013,nm0809731
tt0044015,nm0372942
tt0044015,nm0402230
tt0044015,nm0689565
tt0044015,nm0766665
tt0044015,nm0873193
tt0044030,nm0536941
tt0044030,nm0006153
tt0044030,nm0358564
tt0044030,nm0272209
tt0044040,nm0080135
tt0044040,nm0414989
tt0044040,nm0450262
tt0044060,nm0000005
tt0044060,nm0340471
tt0044072,nm0002087
tt0044075,nm0297190
tt0044075,nm0112218
tt0044078,nm0755262
tt0044078,nm0829044
tt0044079,nm0151452
tt0044079,nm0650262
tt0044079,nm0177336
tt0044079,nm0383604
tt0044079,nm0372942
tt0044081,nm0931783
tt0044081,nm0766665
tt0044084,nm0022981
tt0044084,nm0000320
tt0044084,nm0127400
tt0044084,nm0713781
tt0044084,nm0812650
tt0044091,nm0561804
tt0044091,nm0795975
tt0044091,nm0796950
tt0044103,nm0038039
tt0044103,nm0053623
tt0044103,nm0003836
tt0044103,nm0696247
tt0044103,nm0006782
tt0044103,nm0141151
tt0044105,nm0946753
tt0044105,nm0169883
tt0044105,nm0537784
tt0044119,nm0397220
tt0044121,nm0496468
tt0044121,nm0132168
tt0044121,nm0001328
tt0044121,nm0372942
tt0044136,nm0169883
tt0044136,nm0256880
tt0044167,nm0442228
tt0044186,nm0712419
tt0044186,nm0795080
tt0044188,nm0250870
tt0044188,nm0477702
tt0044188,nm0000048
tt0044188,nm0897109
tt0044205,nm0773660
tt0044205,nm0001008
tt0044207,nm0091213
tt0044207,nm0050981
tt0044207,nm0943804
tt0044314,nm0933858
tt0044314,nm0610559
tt0044314,nm0000581
tt0044320,nm0227481
tt0044320,nm0335471
tt0044324,nm0291035
tt0044324,nm0493446
tt0044324,nm0659085
tt0044331,nm0766665
tt0044331,nm0344631
tt0044331,nm0888144
tt0044331,nm0318428
tt0044333,nm0533418
tt0044333,nm0254754
tt0044357,nm0637793
tt0044357,nm0587743
tt0044357,nm0259838
tt0044357,nm0372942
tt0044364,nm0762340
tt0044364,nm0346436
tt0044370,nm0741439
tt0044370,nm0789520
tt0044386,nm0214518
tt0044386,nm0124947
tt0044386,nm0000320
tt0044391,nm0773660
tt0044391,nm0103488
tt0044406,nm0752878
tt0044406,nm0792311
tt0044406,nm0786545
tt0044413,nm0153698
tt0044413,nm0347738
tt0044417,nm0227571
tt0044418,nm0070948
tt0044418,nm0335455
tt0044418,nm0257669
tt0044418,nm0852338
tt0044418,nm0680474
tt0044418,nm1260004
tt0044419,nm0629580
tt0044419,nm0349238
tt0044419,nm0119409
tt0044419,nm0779059
tt0044420,nm0878605
tt0044420,nm0916139
tt0044420,nm0247252
tt0044423,nm0755262
tt0044426,nm0494435
tt0044426,nm0779059
tt0044429,nm0252776
tt0044429,nm0355206
tt0044446,nm0711905
tt0044453,nm0017274
tt0044453,nm0000320
tt0044476,nm0436475
tt0044476,nm0430770
tt0044480,nm0169883
tt0044486,nm0237439
tt0044486,nm0324537
tt0044486,nm0324499
tt0044487,nm0719756
tt0044487,nm0456646
tt0044487,nm0042798
tt0044487,nm0531478
tt0044487,nm0236522
tt0044487,nm0617737
tt0044488,nm0629237
tt0044488,nm0588003
tt0044497,nm4740915
tt0044497,nm0793881
tt0044502,nm0370883
tt0044502,nm0644048
tt0044509,nm0295786
tt0044509,nm0408718
tt0044517,nm0452134
tt0044518,nm0483738
tt0044518,nm0172969
tt0044518,nm0012938
tt0044533,nm0112218
tt0044552,nm0732452
tt0044552,nm0639676
tt0044552,nm0156845
tt0044557,nm0850168
tt0044557,nm0035655
tt0044573,nm0010987
tt0044573,nm0254754
tt0044602,nm0923941
tt0044602,nm0266364
tt0044602,nm0160108
tt0044602,nm0419986
tt0044672,nm0290931
tt0044672,nm0528530
tt0044672,nm0820693
tt0044672,nm0147119
tt0044672,nm0307471
tt0044683,nm0400403
tt0044685,nm0366454
tt0044685,nm0175333
tt0044685,nm0372942
tt0044706,nm0286025
tt0044706,nm0192356
tt0044716,nm0344645
tt0044716,nm0115097
tt0044741,nm0000041
tt0044741,nm0368074
tt0044741,nm0644823
tt0044744,nm0928492
tt0044744,nm0002190
tt0044750,nm0809731
tt0044750,nm0776456
tt0044760,nm0486538
tt0044760,nm0533418
tt0044760,nm0731387
tt0044760,nm0779797
tt0044762,nm0193466
tt0044762,nm0182600
tt0044774,nm0498738
tt0044774,nm0727411
tt0044774,nm0048511
tt0044774,nm0020104
tt0044774,nm0917971
tt0044774,nm0549217
tt0044789,nm0115482
tt0044789,nm0261400
tt0044789,nm0338770
tt0044789,nm0114602
tt0044789,nm0439597
tt0044789,nm0668361
tt0044811,nm0000005
tt0044811,nm1749058
tt0044825,nm0237225
tt0044825,nm0271641
tt0044825,nm0261400
tt0044825,nm0418972
tt0044829,nm0165021
tt0044837,nm0000122
tt0044849,nm0166545
tt0044849,nm0357607
tt0044849,nm0367519
tt0044851,nm0880493
tt0044851,nm0706417
tt0044851,nm0827767
tt0044860,nm0566752
tt0044860,nm0234228
tt0044860,nm0822827
tt0044860,nm0370883
tt0044860,nm0813584
tt0044860,nm0907003
tt0044863,nm0774441
tt0044863,nm0748166
tt0044863,nm0931555
tt0044863,nm0108579
tt0044863,nm0158737
tt0044863,nm0441328
tt0044863,nm0608962
tt0044863,nm0628305
tt0044876,nm0532032
tt0044876,nm0226538
tt0044876,nm0533241
tt0044888,nm0002106
tt0044888,nm0437717
tt0044896,nm0030018
tt0044896,nm0030019
tt0044896,nm0567111
tt0044903,nm0293388
tt0044905,nm0928108
tt0044905,nm0641199
tt0044907,nm0614645
tt0044907,nm0401076
tt0044916,nm0372942
tt0044916,nm0496468
tt0044916,nm0224634
tt0044916,nm0781895
tt0044916,nm0001328
tt0044926,nm0478761
tt0044926,nm0892044
tt0044926,nm0001379
tt0044937,nm0425913
tt0044937,nm0238898
tt0044953,nm0738222
tt0044953,nm0089169
tt0044954,nm0271641
tt0044954,nm0326107
tt0044954,nm0502649
tt0044981,nm0873707
tt0044981,nm0106764
tt0044981,nm0324578
tt0044981,nm0730850
tt0044981,nm0120190
tt0044981,nm0242897
tt0044981,nm0372942
tt0044981,nm0377958
tt0044981,nm0425913
tt0044981,nm0496468
tt0044982,nm0633792
